Punto Inicial,Punto Final,Distancia (m)
"(np.float64(436530.466985126), np.float64(4812539.7453561425))","(np.float64(436529.2608988424), np.float64(4812540.53419244))",1.441147746723205
"(np.float64(436529.2608988424), np.float64(4812540.53419244))","(np.float64(436524.1171660096), np.float64(4812544.136819965))",6.27988157053194
"(np.float64(436524.1171660096), np.float64(4812544.136819965))","(np.float64(436522.1063273247), np.float64(4812545.377510578))",2.3627918686070415
"(np.float64(436522.1063273247), np.float64(4812545.377510578))","(np.float64(436520.09444298485), np.float64(4812546.507143899))",2.307325299067389
"(np.float64(436520.09444298485), np.float64(4812546.507143899))","(np.float64(436514.7038520246), np.float64(4812549.667833689))",6.2488743664553486
"(np.float64(436514.7038520246), np.float64(4812549.667833689))","(np.float64(436512.68987715646), np.float64(4812550.575353449))",2.209001332138168
"(np.float64(436512.68987715646), np.float64(4812550.575353449))","(np.float64(436510.75784322585), np.float64(4812551.593169425))",2.183736355188272
"(np.float64(436510.75784322585), np.float64(4812551.593169425))","(np.float64(436505.9293308632), np.float64(4812554.304298672))",5.537576494418922
"(np.float64(436505.9293308632), np.float64(4812554.304298672))","(np.float64(436503.35224183893), np.float64(4812555.550331481))",2.8625138601834133
"(np.float64(436503.35224183893), np.float64(4812555.550331481))","(np.float64(436500.77515375474), np.float64(4812556.796365288))",2.862513448450984
"(np.float64(436500.77515375474), np.float64(4812556.796365288))","(np.float64(436498.19806661067), np.float64(4812558.042400092))",2.8625130358559514
"(np.float64(436498.19806661067), np.float64(4812558.042400092))","(np.float64(436495.54008664086), np.float64(4812559.289198375))",2.935875249298375
"(np.float64(436495.54008664086), np.float64(4812559.289198375))","(np.float64(436491.7642511918), np.float64(4812562.101483663))",4.708065619286086
"(np.float64(436491.7642511918), np.float64(4812562.101483663))","(np.float64(436489.9919173155), np.float64(4812562.895664815))",1.9421356985603133
"(np.float64(436489.9919173155), np.float64(4812562.895664815))","(np.float64(436484.6770121141), np.float64(4812565.500326912))",5.918824371451533
"(np.float64(436484.6770121141), np.float64(4812565.500326912))","(np.float64(436482.50021152454), np.float64(4812566.298323132))",2.3184604318499495
"(np.float64(436482.50021152454), np.float64(4812566.298323132))","(np.float64(436480.3234114393), np.float64(4812567.096320059))",2.318460201653283
"(np.float64(436480.3234114393), np.float64(4812567.096320059))","(np.float64(436474.98757036874), np.float64(4812567.479831748))",5.349605700015611
"(np.float64(436474.98757036874), np.float64(4812567.479831748))","(np.float64(436472.4767250478), np.float64(4812567.170303085))",2.529852212836379
"(np.float64(436472.4767250478), np.float64(4812567.170303085))","(np.float64(436469.8839385753), np.float64(4812566.7504802365))",2.6265553327774445
"(np.float64(436469.8839385753), np.float64(4812566.7504802365))","(np.float64(436465.9012970629), np.float64(4812564.788815794))",4.439545112111814
"(np.float64(436465.9012970629), np.float64(4812564.788815794))","(np.float64(436464.1889141618), np.float64(4812563.361082819))",2.2295014343780184
"(np.float64(436464.1889141618), np.float64(4812563.361082819))","(np.float64(436458.1166479998), np.float64(4812562.863010353))",6.0926589042658295
"(np.float64(436458.1166479998), np.float64(4812562.863010353))","(np.float64(436455.76444516104), np.float64(4812562.218788316))",2.4388276340709436
"(np.float64(436455.76444516104), np.float64(4812562.218788316))","(np.float64(436453.4111943638), np.float64(4812561.46350919))",2.471484548287067
"(np.float64(436453.4111943638), np.float64(4812561.46350919))","(np.float64(436449.09973188373), np.float64(4812558.9496170385))",4.990827833720075
"(np.float64(436449.09973188373), np.float64(4812558.9496170385))","(np.float64(436447.5512266561), np.float64(4812557.742477989))",1.9634289203144433
"(np.float64(436447.5512266561), np.float64(4812557.742477989))","(np.float64(436441.3886309008), np.float64(4812556.245662442))",6.341769723293754
"(np.float64(436441.3886309008), np.float64(4812556.245662442))","(np.float64(436438.95867342956), np.float64(4812555.935383083))",2.44968703977499
"(np.float64(436438.95867342956), np.float64(4812555.935383083))","(np.float64(436436.5287157175), np.float64(4812555.625104598))",2.449687167992396
"(np.float64(436436.5287157175), np.float64(4812555.625104598))","(np.float64(436431.98189642245), np.float64(4812553.890918226))",4.866309492192751
"(np.float64(436431.98189642245), np.float64(4812553.890918226))","(np.float64(436430.27579069836), np.float64(4812553.129541217))",1.8682857626866847
"(np.float64(436430.27579069836), np.float64(4812553.129541217))","(np.float64(436424.68887535186), np.float64(4812552.626919199))",5.609478762107759
"(np.float64(436424.68887535186), np.float64(4812552.626919199))","(np.float64(436422.5856351251), np.float64(4812552.646766124))",2.1033338659968526
"(np.float64(436422.5856351251), np.float64(4812552.646766124))","(np.float64(436420.56224071985), np.float64(4812552.554792421))",2.0254836660277515
"(np.float64(436420.56224071985), np.float64(4812552.554792421))","(np.float64(436415.20647627616), np.float64(4812550.828251162))",5.62718024382582
"(np.float64(436415.20647627616), np.float64(4812550.828251162))","(np.float64(436413.33543558), np.float64(4812549.735231595))",2.1669067952827663
"(np.float64(436413.33543558), np.float64(4812549.735231595))","(np.float64(436411.38350036734), np.float64(4812548.6429760335))",2.2367550796328386
"(np.float64(436411.38350036734), np.float64(4812548.6429760335))","(np.float64(436407.40712007636), np.float64(4812547.34769336))",4.182027907817248
"(np.float64(436407.40712007636), np.float64(4812547.34769336))","(np.float64(436406.10233465885), np.float64(4812546.249331048))",1.7055394324375652
"(np.float64(436406.10233465885), np.float64(4812546.249331048))","(np.float64(436400.430324031), np.float64(4812545.303261007))",5.750369821524834
"(np.float64(436400.430324031), np.float64(4812545.303261007))","(np.float64(436398.4069269885), np.float64(4812545.211293933))",2.0254859995148125
"(np.float64(436398.4069269885), np.float64(4812545.211293933))","(np.float64(436396.3845783075), np.float64(4812545.230385368))",2.022438792750168
"(np.float64(436396.3845783075), np.float64(4812545.230385368))","(np.float64(436392.3977080245), np.float64(4812542.824532469))",4.656529053394221
"(np.float64(436392.3977080245), np.float64(4812542.824532469))","(np.float64(436391.4154466991), np.float64(4812541.612060209))",1.5604250358977063
"(np.float64(436391.4154466991), np.float64(4812541.612060209))","(np.float64(436386.20362763247), np.float64(4812537.996030049))",6.343400672887818
"(np.float64(436386.20362763247), np.float64(4812537.996030049))","(np.float64(436384.25587902544), np.float64(4812537.348013896))",2.052717606441975
"(np.float64(436384.25587902544), np.float64(4812537.348013896))","(np.float64(436382.30708137655), np.float64(4812536.588940401))",2.091412165744947
"(np.float64(436382.30708137655), np.float64(4812536.588940401))","(np.float64(436377.7560397693), np.float64(4812534.410558781))",5.045525363471321
"(np.float64(436377.7560397693), np.float64(4812534.410558781))","(np.float64(436376.0541178182), np.float64(4812534.093427019))",1.7312165900628984
"(np.float64(436376.0541178182), np.float64(4812534.093427019))","(np.float64(436371.5776735556), np.float64(4812531.247938215))",5.304277497654257
"(np.float64(436371.5776735556), np.float64(4812531.247938215))","(np.float64(436370.0270501507), np.float64(4812529.81870102))",2.108827138860435
"(np.float64(436370.0270501507), np.float64(4812529.81870102))","(np.float64(436368.39553193684), np.float64(4812528.39022818))",2.168498636693676
"(np.float64(436368.39553193684), np.float64(4812528.39022818))","(np.float64(436363.2635353757), np.float64(4812524.662393699))",6.343038595171071
"(np.float64(436363.2635353757), np.float64(4812524.662393699))","(np.float64(436361.1497961919), np.float64(4812523.571680703))",2.3785601058760055
"(np.float64(436361.1497961919), np.float64(4812523.571680703))","(np.float64(436359.1159015054), np.float64(4812522.369146351))",2.36279843924973
"(np.float64(436359.1159015054), np.float64(4812522.369146351))","(np.float64(436354.7234838066), np.float64(4812519.85607823))",5.0605182166666935
"(np.float64(436354.7234838066), np.float64(4812519.85607823))","(np.float64(436353.255846736), np.float64(4812518.648196488))",1.9007727044417408
"(np.float64(436353.255846736), np.float64(4812518.648196488))","(np.float64(436349.09981210885), np.float64(4812515.466492053))",5.234106125328007
"(np.float64(436349.09981210885), np.float64(4812515.466492053))","(np.float64(436347.54813107767), np.float64(4812513.926202078))",2.1863685025428032
"(np.float64(436347.54813107767), np.float64(4812513.926202078))","(np.float64(436345.9166042423), np.float64(4812512.497734628))",2.1685015730147317
"(np.float64(436345.9166042423), np.float64(4812512.497734628))","(np.float64(436342.4161118887), np.float64(4812510.198383326))",4.188133609058968
"(np.float64(436342.4161118887), np.float64(4812510.198383326))","(np.float64(436341.1932523279), np.float64(4812509.210327048))",1.5721452584473625
"(np.float64(436341.1932523279), np.float64(4812509.210327048))","(np.float64(436337.11180423805), np.float64(4812505.361518216))",5.609950795852589
"(np.float64(436337.11180423805), np.float64(4812505.361518216))","(np.float64(436335.23549092165), np.float64(4812503.713230662))",2.4974794339248216
"(np.float64(436335.23549092165), np.float64(4812503.713230662))","(np.float64(436333.44007116236), np.float64(4812502.064179206))",2.437806968541196
"(np.float64(436333.44007116236), np.float64(4812502.064179206))","(np.float64(436330.4144411093), np.float64(4812498.649668602))",4.562161755446245
"(np.float64(436330.4144411093), np.float64(4812498.649668602))","(np.float64(436329.35021820007), np.float64(4812497.326911851))",1.6977207732687059
"(np.float64(436329.35021820007), np.float64(4812497.326911851))","(np.float64(436325.4200495514), np.float64(4812492.366002131))",6.329048179047598
"(np.float64(436325.4200495514), np.float64(4812492.366002131))","(np.float64(436323.86940744205), np.float64(4812490.93677545))",2.108833767438351
"(np.float64(436323.86940744205), np.float64(4812490.93677545))","(np.float64(436322.39965930255), np.float64(4812489.506784567))",2.050617838354669
"(np.float64(436322.39965930255), np.float64(4812489.506784567))","(np.float64(436319.1964835568), np.float64(4812484.427939629))",6.004581647139076
"(np.float64(436319.1964835568), np.float64(4812484.427939629))","(np.float64(436317.9599698349), np.float64(4812481.996134897))",2.7281203128055806
"(np.float64(436317.9599698349), np.float64(4812481.996134897))","(np.float64(436316.8053997066), np.float64(4812479.674623668))",2.5927681279938852
"(np.float64(436316.8053997066), np.float64(4812479.674623668))","(np.float64(436314.4248101323), np.float64(4812476.031887484))",4.351635741925892
"(np.float64(436314.4248101323), np.float64(4812476.031887484))","(np.float64(436313.36268014146), np.float64(4812474.93124902))",1.529550635343267
"(np.float64(436313.36268014146), np.float64(4812474.93124902))","(np.float64(436309.679370882), np.float64(4812470.412286))",5.829905133989011
"(np.float64(436309.679370882), np.float64(4812470.412286))","(np.float64(436308.28526091867), np.float64(4812468.426244006))",2.426500648013134
"(np.float64(436308.28526091867), np.float64(4812468.426244006))","(np.float64(436306.8102552405), np.float64(4812466.440967033))",2.4732501712780874
"(np.float64(436306.8102552405), np.float64(4812466.440967033))","(np.float64(436303.7772465016), np.float64(4812462.249063033))",5.174089403502198
"(np.float64(436303.7772465016), np.float64(4812462.249063033))","(np.float64(436302.5491229052), np.float64(4812460.705724237))",1.9723544832673279
"(np.float64(436302.5491229052), np.float64(4812460.705724237))","(np.float64(436300.47529951937), np.float64(4812455.283007564))",5.805738501354269
"(np.float64(436300.47529951937), np.float64(4812455.283007564))","(np.float64(436299.3249189961), np.float64(4812453.405730875))",2.2017136768293892
"(np.float64(436299.3249189961), np.float64(4812453.405730875))","(np.float64(436298.1734878269), np.float64(4812451.41739649))",2.2976656334071444
"(np.float64(436298.1734878269), np.float64(4812451.41739649))","(np.float64(436295.6300382024), np.float64(4812447.665138685))",4.533053565747396
"(np.float64(436295.6300382024), np.float64(4812447.665138685))","(np.float64(436294.89148132835), np.float64(4812446.561443643))",1.3280094137028866
"(np.float64(436294.89148132835), np.float64(4812446.561443643))","(np.float64(436290.8015682706), np.float64(4812441.824199463))",6.258503913545237
"(np.float64(436290.8015682706), np.float64(4812441.824199463))","(np.float64(436289.17001212825), np.float64(4812440.395745605))",2.1685146691040202
"(np.float64(436289.17001212825), np.float64(4812440.395745605))","(np.float64(436287.5395054829), np.float64(4812439.078350026))",2.09620682002747
"(np.float64(436287.5395054829), np.float64(4812439.078350026))","(np.float64(436283.30039527157), np.float64(4812435.675334924))",5.43604333775109
